Ulasan,Rating,Membantu
"Mohon maaf kk ini kok tdk bs dicas ya bru sampai trs sy cb cas tp tdk msuk""🙏",4,0
Bagus lumayan kencang suaranya sesuai harga 👍👍👍,5,0
Pengiriman cepat dan aman terimaksih,5,0
"Bagus sekali suaranya mantul, kuriernya JM 7 MLM ngantrin, pkoknya jos",5,0
"Recommended banget. Sehari langsung sampe, donk. Anakku suka. Semoga awet, ya. Terimakasih",5,0
Barang Bagus sesuai pesanan dn berfungsi dgn baik... smoga ini awet dn tdk cpt rusak..trima ksih.. tokonya amanah,5,0
Datang dengan keadaan baik.charger jg bagus,4,0
Barang sesuai pesanan warnanya blue bagus sekali anakku suka berfungsi dengan baik okelah,5,0
"Kejernihan lensa: Sangat jernih
Kualitas pengerjaan: Sangat bagus
Performa: Jos",5,0
"Kejernihan lensa: Bagus
Kualitas pengerjaan: Bagusuara lumayan kencang
Semua berpungsi dengan aman",5,0
"Mantap paket mendarat dengan selamat ,kurir nya baik dan ramah,harga nya juga terjangkau,sangat memuaskan untuk kalian"" yg pada mau co jangan ragu"" lagi langsung... ",5,0
Bisa konek ke tv imut² semoga awet..mksih seller & abang kurir,5,0
Alhamdulillah bagus bnget Alhamdulillah semua nya pada hidup pokok nya bagus keren,5,0
"Sesuai gambar, kualitas oke, anak suka banget",5,0
Bagus aman sangat bagus kecil2 cabe rawit,5,1
"Mic yg satu lagi ga bisa nyala. Di cas lampunya ga idup,😩
Tau gitu beli yg 1 mic saja",3,0
Paketnya dh sampe pengiriman cepat pekingny rapih barang aman trimksh ya seller semoga usahanya semakin sukses lancar Abang kurir ny juga baik dn ramah blm aku cek TPI mu... ,5,0
"Speaker nya bagus bangat,
Abaikan suaranya yah teman""",5,0
"Kejernihan lensa: Baik
Kualitas pengerjaan: Mantap deh
Performa: Oke juga
Semuanya baik dan untuk aku jual lagi di pasar",5,0
Allhamdullillah pesanan paket saya sudah sampai terima kasih...,5,0
"Halo kak barangnya udah nyampe dengan baik.. Tapi kenapa ya susah dinyalahin speaker nya apa harus dicas dulu kak, dan ini memang tidak ada cas nya ya kak atau gimana",4,0
Suaranya bagus lumayan jernih tapi kualitas barangnya agak kurang sesuai ekspektasi,3,0
"MANTAAPP!!!! Suaranya jerniih bangett,, ngebass.... AKU SUKAAAA 😍😍😍😍
Harga murah tapi kualitas nggak murahan 🥰🔥❤️",5,0
"Trimakasih.. 
Packingan aman, pengiriman juga sesuai estimasi.. Bass nya bagus..
Performa: Bagus",5,0
Paket nya telah dikirim. Cuman 1 mic nya gak bisa hidup. Yg di pesan 2 mic cuman 1 mic nya gak bisa hidup dan sudah di cas kan pun gak bisa hidup,3,0
Mic yg satunya gabisa di cas dan ga nyala,3,0
"Nyesel kenapa harus beli !! 
Nyesel knp beli yg 1 mix harus nya yg 2mix!!!!!!
Barangnya bagus dan berfungsi kenceng bngt suaranya kecil² cabe rawit",5,0
"barang sudah sampai sesuai deskripsi, harga murah tapi yang didapat lebih dari harganya, mantablah lumayan buat hiburan nyanyi anak saya",5,0
"Pengiriman nya sangat cepat
Packing rapi banget
Barang nya top banget",5,0
"Alhamdulillah paket sudah datang sesuai pesanan toko amanah..barang bagus.sudah dicoba.
Cima sayangnya bateray tidak tahan lama.tapi ga papa bisa diganti dengan voltase y... ",5,0
Suara speaker bagus hanya saja mic 1nya tidak masuk di cas hanya 1 saja bisa dicas,3,0
Sesuai barangnya pengiriman cepat .. awalnya tak kira mic gk bisa di pakai ternyata aku yg gk faham hrsnya di cas juga selama 3jam😂😂 makasi semoga amanah trs ❤️❤️❤️❤️❤️,5,1
"Pengiriman cepat, penampilan cakep, barang sesuai discriptian",5,0
"packingan TERBAIK selama beli speaker portable, pengiriman luar biasa cepet, barang bagus banget, gokil udah ditest muantep banget",5,0
"Eh lucu Lo ada efek di mic nya😁
Beli cuman coba² aja ternyata bagus bgt",5,0
"Bagus suaray keras dan jelas
Kualitas pengerjaan: Bagus",5,0
Baguss... kirain agak besaran dikit ternyata mungil sekali lucu tp swaranya best bnget..trimakasih kakak...,5,0
Sangat baik  dan puas dengan packing y barang y jg bagus sesuai thanx kk semoga sllu lancar rezekinya amin,5,0
"Agak kecewa soalnya barang ada yang retak,, padahal suara nya bagus dan jernih",3,0
"Barang sdh nyampe dengan selamat n aman tanpa kerusakan, sangat kecewa karena suaranya ga begtu keras padahal sdh dengan volume full n suaranya lebih keras suaranya hp, s... ",3,0
"Barang sangat bagus,tapi siap bagi saya mic nya ga bisa di cas😥",3,0
"Suara ngebasss cuy 
Bisa dengerin solawat setiap hari",5,0
Sayang kali baru sampai barangnya tapi mic ya satu tidak bisa hidup,3,0
"Bagus,suaranya jernih",5,0
Sdh bisa nyala tp mix yang satu blm hidup,5,0
"Lucu imut bagus sesuai lah harga segitu
Kejernihan lensa: Bagus
Kualitas pengerjaan: Baik",5,0
Mic nya cuma 1 yang nyala gimana sihh kok gak di coba dulu sebelum packing,3,0
Alhamdulillah barang sudah sampai barang sudah dijajal suaranya mantap terima kasih untuk kurirnya dan tokonya sukses selalu,5,0
"Speakernya oke banget , tapi sayang micnya 22nya gamau conect , udah di cas padahal , kalau lihat di tutorial tinggal pencet langsung conect , kenapa punyaku gak conect c... ",3,0
"Barang udah dateng tepat waktu untuk speaker nya sih nyala tapi mix nya ngga nyala udh dicoba di charger juga tetep g nyala
Tapi gpp aku suka ko sama barang nya",3,0
Paketnyaa udahh sampaii gadaa yangg rusakk suaranya juga kencengg,5,0
"Ko mik nya mati nggak bisa idup ini dari tadi udah di p ncet nggak idup"" Gimana ini",3,0
"Mantap pokoknya kecil2 cabe rawit bagus banget,",5,0
"Mantaaaaapppp.... 
Paket mendarat dengan aman, packing super. Berguna sebagaimana mestinya. 
Terima kasih",5,0
"sudah di TES, Alhamdulillah semua berfungsi dengan baik..., terimakasih banyak...👍🙏",5,0
Ok barang sudah sampai berfungsi semua sesuai gambar pengiriman cepat moga froduk awet ya makasih untuk toko yg amanah dan kurirya,5,0
"Kurang respon mic nya engga bisa nyala, komplein chat toko malah disrh dicas ketauan SDH dicas smlman,tetap engga bisa nyala, mhn di perbaiki lagi sebelum pengiriman di t... ",3,0
"Dengan harga terjangkau,bisa buat hiburan,semoga awet",4,0
"Packingnya rapih, barangnya juga oke, sesuai gambar. Terima kasih..",5,0
"barang sudah sampai , aman meskipun pas dateng yang bawah udah ke buka
masih belum di coba",4,0
"Kualitas pengerjaan: Bagus
Performa: Bagus
Kejernihan lensa: Bagus",5,0
"Barang sudah smp lengkap,  tapi mic 1 nya tdk bisa d cash. Pdahal di cash sama kabel c yg lain jg tdk bisa . Agak kecewa",3,0
"Bagus cuma Yang satu mix nya mati ga bisa di ces/ ga bisa nyala,,,",3,0
Micnya yg 1 ga nyala. Mic yg nyala suaranya kresek²,3,0
"Mic ny ngga nyala , udah di cas dari awal dtg paket",3,0
"Paket mendarat dg cepat, paling rapi . Barang sesuai pesanan. Semoga awet dan tokonya amanah terus",5,0
Alhamdulillah paket sudah diterima aman tidak lecet sama sekali,5,0
Kejernihan lensa: Sangat bagus basnya oke👍,5,0
Terimakasih faket sudah datang  bagus langsung bunyi tapi tetap aku cs dulu pengiriman aman dan cepat kurir langganan,5,0
Pakingan nya bagus rapi moga barangnya juga bagus,5,0
"Maaf yaa kasih bintang segitu , berfungsi sih tapi mic nya suara nya kecil banget ga ada bas2 nya 🙏🙏",3,0
bagussss bangettttt muraahhh suaranya ngebas n,5,0
"Baik
Kejernihan lensa: Biak
Kualitas pengerjaan: Baik
Performa: Baik",5,0
"packagingnya rapi aman , barangnya bagus worth it sesuai pesanan",5,0
"Mantap banget dengan harga 50rb sudah Dapat Soun dan mix nya, Lumayan Buat karaokean🤭
Gausah Ragu² Langsung CO daripada kehabisan
Kejernihan lensa: Bagus
Kualitas penger... ",5,0
"Mendarat dengan selamat,makasih KK ok banget,berpungsi dengan baik
Tp sayang mix yg satunya ga nyala
Tp yg lain nya ok",5,0
"Wkwk mantab nyaring Suaranya,
Cobak sekalian nyanyi deh😂👍🏻",5,0
Lumayan sayang mic nya tidak berfungsi 1.,3,0
Pokoknya tidak kecewa Peking nya pun bgs dan aman,5,0
Barangnya sudah sampai dengan cepat. Produk nya cukup worth it untuk harga segitu. Anakku happy dibelikan barang ini,4,0
"Kejernihan lensa: Lumayan lah bagus
Kualitas pengerjaan: Bagus
Worth lah dengan harga segitu saya sukaa😊👍🏻",5,0
"Barang bagus.sesuai pesanan
Kualitas pengerjaan: Sangat baguus",5,0
Pengiriman nya cakep ada plastik pelindung. Pokok nya mantul n utk harga segitu wortit lha bagus kok. Suka 👍smga lncr trs jualanya kak ☺,5,0
"Sumpah cepet bgt tanpa basa basi pesen kemren hari ini nympe
Tp lom di coba...
Smoga bagus z 
Penjual,a gercep banget  terima kasih",5,0
Mic yg 1 mati..tpi yg lain ok..warna jga ssuai pesann..video'a yg lain g bisa dkirim..,3,0
"Alhamdulillah barangnya bagusss...
Gk ada kerusakan,cmn ada baret sedikit gpp lah...yg penting berfungsi aja ....
Dapet harga murah lohh aku 🥹😇 adek aku beli diharga 55... ",5,0
"Kejernihan lensa: Bagus
Kualitas pengerjaan: Semua nya ok",5,0
Cepet bgt sampainya.. udh dicoba dan bagus barangnya.. murah jg aku belinya,5,0
Mixnya yg bisa di cas dan hidup cm 1 yg satu mati,3,0
Tmpat masukin memori card-nya miring. Mic yg satunya koyak,3,0
Alhamdulillah barangnya sesuai pengiriman nya juga CPT sekali,5,0
Bagus..tpi sayang mic nya yg satu tdk berfungsi,3,0
"bagus packing aman bgt rapih,harga murah cuma 27rban saja.mksh seller.mau order lagi sdh habis stock nya hadeeeh",5,0
Alhamdulillah paketan nya udah sampe dlm keadaan utuh pengiriman cepat pesan kemarin skrng udah nyampe terimakasih semoga berkah barokah🤲🤲🤲,5,0
Baru nyampe dicash ga mau nyala padahal di cash lama,3,0
"Maaf baru kasih ulasan,,,speakernya bagus,,,sesuai pesanan,,,terima kasih kak,,,tokonya amanah,,,tidak mengecewakan,,,sukses terus,,,",5,0
Performa: Barang sampai lbih cepat kualitas bagus mantapp,5,0
"Brang udah sampe,,pngiriman cpet bgt bru psen kmaren hri ni udah nympe,,ga da yg ca2t sma skali,,smua ny brfungsi dg baik,,dlem ny pke glembung astik jd amat,,recomended... ",5,0
"Kejernihan lensa: Lumayan bagus 👍👍
Kualitas pengerjaan: Ok wlou kecil sura  ya ok mksih kk👍👍",5,0
"Kualitas pengerjaan: Bagus
Barangnya sesuai dengan pesanan👍👍",5,0
"Barang nya datang tdi siang , bagus barang nya memuaskan , kurir nya jga udah langganan baik lagi",5,0
"Alhamdulillah paketnya sudah sampai
tokonya Amana tidak kurang satu apa pun 
ab ay Ng kurirnya baik sopan",5,0
Kka paketnya sudah nyampe sesuai pesenan pengiriman sangat sangat cepat kmarein cekot tadi siang Dah Dateng berpungsi baik pengemasan rapi trimakasih seluler terimakasih... ,5,0
Pengiriman cepat dan  bagus bngett barang nya,5,0
"Kejernihan lensa: bagussssssss
Kualitas pengerjaan: packing aman banget bagus banget jos banget",5,0
"Bagus si mudah "" an awet buat jam'iyah,mungil,tapi muantap suaranya ,rekomended deh , terimakasih tokonya dan Abang kurir nya dah langganan",4,0
"Barang sesuai dan pengiriman cepat
Puas bgt belanja ditoko ini",5,0
"Beh mantap pokoknya 
Anakku cowok tapi suka bgt speaker bt nya 
Langsung unboxing langsung nyanyi 
Mbak host nya maacih yah recommended nya mantullll",5,0
"Alhamdulillah sudah sampai, barang sesuai, bagus.. Rekomendasi tokonya amanah, the best pokoknya👍👍👍👍👍👍👍👍",5,0
"Alhamdulillah barang sdh sampai kak
Kejernihan lensa: Baik
Kualitas pengerjaan: Baik
Performa: Baik",5,0
Barangnya udah sampai warna sesuai tp microfonnya g tersambung sama speakernya,4,0
Mendarat dengan selamat suara nya bagus kencang mudah² awett 👌⭐⭐⭐⭐⭐⭐,5,0
"Kak, kok casan nya gak bisa masuk ya? Di spiker & Mik nya🤭",3,0
"Kejernihan lensa: ok
Kualitas pengerjaan: ok",5,0
"Paket nya sudah sampai pekingan nya bagus, 
Sudah di tes dan hasil nya sesuai🥰 terimakasih",5,0
Produk Memang Bagus Bugas Gabus Gubas Sabug Subag Mantaaa10000 x,5,0
"Yalain ya gimana  belum di coba
Performa: Apa harus di cas dulu",5,0
"Suara jernih dan mic berfungsi dengan baik,selama perjalanan sambil karaoke di mobil bareng suami",5,0
"Kejernihan lensa: Bagus
Kualitas pengerjaan: Bagus
Performa: Bagus
Mantap suaranya jernih,,puas banget bagus",5,0
Sampai dengan aman speaker n mic sementara berfungsi dengan baik. Semoga awet n anak q suka,5,0
"Performa: Lumayan lah buat isi kegabutan,, untuk suara mic rada nga bas tapi y oke lah",5,0
"Sesuai pesanan dengan harga promo semurah itu , packing bagus suara salon juga bagus lengkap dengan mic nya , pengiriman cepat tidak ada yang lecet",5,0
"Berfungsi dengan baik, suara jernih, tampilan oke",5,0
"Pengemasan baik, seller respon cepat, barang komplit, suara mini speaker mantap👍",5,0
"Alhamdulilah sampai dengan selamat.. Pertama datang mic yg satu mati gak bisa dicas.. Terus setelah dicas teruss alhamdulilah nyala
Makasih seller. Semoga selalu lancar j... ",4,0
Barang jelek baru datang tombol pada rusak gabisa di pakai,1,0
"kecewa baru beli di toko ini,sekalinya beli baru dateng mic nya rusak ganyala,padahal baru dateng langsung aku charger tapi ga nyala rusak",1,0
"Mic nya rusak tidak bisa hidup 
Toko gak amanah kirim barang rusak
Di chat mintak solusi malah kayak gak peduli",1,0
"Pengiriman cepat, speaker nyala kadang suaranya error, tp kalo dimatiin power trus dihidupkan bisa lagi, sedangkan mic nyala dengan baik",5,0
"Mantap,, berfungsi dengan baik, suara ngebas
Packing aman tidak ada lecet sedikitpun
Mic berfungsi dengan baik
Terimakasih sudah amanah",5,0
semuanya berfungsi dengan baik .. suaranya juga jernih .. makasih tiktok,5,0
"seller amanah mantap packing aman pula, suaranya joss, fast respon, recomended banget ini 👍",5,0
"Imut lucu gemesss, lumayan buat hiburan di kamar. Volume cukup lah kalo utk sekedar karaokean di kamar😁👍 betah bgt karaokean pake ini",5,0
"Mikropon satunya rusak dan engak bisa digunakan selainnya ok
Semoga kedepannya di cek/ tes dulu baru di jual
Makasih",2,0
"ini miknya ga bisa nyala padahal baru dateng,gimana bisa di retur ga?",2,0
Barang bagus berfungsi degan baik awal sebelum pemakaian harus di cas lama dulu mic nya,5,0
"Performa: buruk, cuman bisa di pakai dalam waktu 20 menitan doang, itu pun kalau sampai, batre cepat habis
microphone nya pun ga kuat
barang yg datang retak, respon admin... ",1,0
"Salahnya memang pas buka paket gk saya vidiokan,buang2 duit krn sama sekali gabisa hidup,uda dicharge tetap g bisa,toko gk amanah barang rusak kok dikirim",1,0
"suara oke lah cuma di full volume di hp ngerebek , pencetan atas kotor",4,0
"Kejernihan lensa: Suaranya jernih
Kualitas pengerjaan: Oke",5,0
"Beli yang mic nya 2 eh mic satunya rusak , dichat gak dibales sangat kecewa , padahal harga nya lumayan kalo ambil mic 2 tapi mic satunya dikasih yang rusak",1,0
Mic gak bisa hidup di kembalikan juga gak bisa kecewa banget,1,0
"awalnya waswas karena mic tidak nyala, dicoba charges dlu keduanya nyala. Paket aman, puas",5,0
paking rapih dan aman. amanah seller ny. bagus speaker dan suaranya gede banget untuk ukuran semini ini. semoga awet barang ny. dan sukses terus untuk seller ny,5,0
Barang sudah sampai bagus cepat juga pengirimannya,5,0
"tidak sesuai ekpetasi 
datang nya lambat seminggu 
rusak lagi kertas petunjuk nya lecek kaya itu mah udah di pake terus dia nya beli itu tapi rusak malah di jual 
klo GK... ",1,0
"Knapa ya ?GK bisa di cas ,mati hidup ,mati hidup?trus GK bisa di nyalain",1,0
Mic-nya ga berfungsi ngga bisa hidup kalau speakernya berfungsi aktif,2,0
Barang tidak sesuai pesanan mikrofonnya mati tidak bisa di nyalakan spiker nya tidak bisa cas saya minta pengembalian karna barang sudah rusak,1,0
Pas di cas nggak mau ngisih batreinya malah tetap 90%gak nambah-nambah,1,0
"Suara nya lumayan keras barang nya bagus sesuali pesanan,minus nya batrai nya cepat habis",5,0
"Sayang mic yg 1 nya rusak padahal packing rapi dan aman ,, seharusnya di cek dulu apakah barang cacat atau tidak 🙏",2,0
"Barang datang sesuai deskripsi,,berfungsi dengan baik,,dan imut2,suka banget",5,0
"barang sesuai pesanan.
berfungsi dengan baik.
seller fast respon dan ramah.",5,0
Dengan harga segini udh bisa buat karaoke habis dicas speaker dan mic langsung befungsi dengan baik alhamdulillah noken.,5,0
"Jelek gak bisa dipake ,barang rusak ko dikirim",1,0
Toko ini baru niat jualan packingannya juga rapi aman lagi nggak ada yang pecah sama sekali Bagus lagi datangnya berfungsi dengan baik tidak mengecewakan Pokok mah bagus... ,5,0
Barang baguss suara jgk baguss tp sayang.x mungkin waktu d kemas kurang rapi jadi ada sedikit pecah,4,0
"bagus suara jernih, tapi mic nya 1 tidak berfungsi",4,0
"Pesen 2 mic yg bisa cuma 1, dan saat di cas pun lampu indikator tidak mau menyala",2,0
"Packing rapih aman pake buble warp,semua berfungsi,pelayan mantap
Sukses terus seller pertahankan",5,0
"Warnanya lucu, suara lumayan bagus cuman sedikit menggema",5,0
"seller nya fast response, pengiriman cepat, packingan rapi. berfungsi dengan baik. terima kasih",5,0
"Kejernihan lensa: Jernih,suara'y
Kualitas pengerjaan: Gampang",5,0
"Kualitas pengerjaan: Suara jernih
Performa: Sangat baik",5,0
"Kejernihan lensa: Lumayan bagus. Anak ku senang sekali,lumayan buat belajar nyanyi. Moga awet barangnya👍
Amanah tokonya,kulirnya juga ramah lingkungan😁",5,0
Bagus barangnya sayangnya ternyata suaranya gak terlalu keras,4,0
"Suaranya bagus jernih, enak buat karaoke",5,0
"Barang komplit, kualitas bagus, speaker keras normal. Tapi mic nya yg 1 mati. Tidak bisa nyala..",4,0
"barangnya sesuai dengan apa yang di pesan, suara speaker jernih dan kuat, mic nya juga jernih tapi minus nya mic satu lagi tidak hidup, di cas pun tidak menyala lampu mic... ",4,0
Realpict .bagus barangnya.  Oke banget..terima kasih,5,0
"Gak di cek mungkin ya sebelum dikirim, speaker nyala tpi gk ada suaranya padahal udah konek,volume juga udah full di hp+speaker, mic juga sama gk ada suaranya,udah di cas... ",1,0
Tolonglah saya gak tau ini speaker nya rusak dari mana nya apa dri toko atau dri pengiriman nya tpi yg saya bingung kok bisa mic yang satunya rusak juga apa jangan2 emng... ,1,0
"Speaker mini, Kipas and hendsead sudah sampai dgn baik
Saya sudah order ini 2 kali dalam jangka dekat
Itu untuk Stok saya keluar rumah",5,0
"Maaf cuman kasih bintang 4 , soal nya barang nya ada lecet (pecah ) . Tapi masih bagus kok digunakan 🤗",4,0
"Son speaker mini y dah sampe,untuk suara son y ok,cuma suara mic y kecil,sesuai harga sih.untuk proses pengiriman cepat dan penjual sllu konfirmasi pengiriman,trims",4,1
"bagus, suaranya jelas , cepet bgt kalo di chas, kualitas juga bagus",4,0
Mantaplah suara jernih mic bagus,5,0
baru kok mic nya ga nyala ya udah di charger pake chargeran HP udah 3 jam tetep gamau nyala  giliran nyala ga ada suara aneh.,1,0
Jgn pesan mic nya saran aku karna jelek minimal klo jelek 1 ngk papa lah ini jelek ke 2 nya,1,0
