id,original_text,rating,helpful,text,decision,confidence,suspicion_score,key_features,llm_contribution
849,barang sdah sampe kurir ramah sya puas banget murah tpi kwalitas bagus,5,0,barang sdah sampe kurir ramah sya puas banget murah tpi kwalitas bagus,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
850,"sesuai pokoknya ,kurir baik sukses tuk semuanya",5,0,"sesuai pokoknya ,kurir baik sukses tuk semuanya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
851,"bentuk dan ukuran: sesuai bahan: lumayan lah ya warna: hitam,abu² tua",4,0,"bentuk dan ukuran: sesuai bahan: lumayan lah ya warna: hitam,abu² tua",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
852,"kain bagus adem dan lembut, ukuran pas harga murah gak nyesel belanja di toko ini kurirpun baik ramah makasih tik tok",5,0,"kain bagus adem dan lembut, ukuran pas harga murah gak nyesel belanja di toko ini kurirpun baik rama...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
853,sip mantap.maaf gk bisa di sertai foto.soal nya kameranya jelek😀😀😀😀,5,0,sip mantap.maaf gk bisa di sertai foto.soal nya kameranya jelek😀😀😀😀,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 10}",0.0
854,"alhamdulillah paket udh nyampe lgsg di buka ,bagus halus nyaman di pakai recommended banget deh",5,0,"alhamdulillah paket udh nyampe lgsg di buka ,bagus halus nyaman di pakai recommended banget deh",Fake,0.753,3.06,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.355
855,lumayan enak dipakai' bentuk dan ukuran bisa pas banget buat aku,5,0,lumayan enak dipakai' bentuk dan ukuran bisa pas banget buat aku,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
856,"kualitas sesuai harga, barang sesuai pesanan, pengiriman cepat dan amanah, terimakasih.",5,0,"kualitas sesuai harga, barang sesuai pesanan, pengiriman cepat dan amanah, terimakasih.",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
857,alhamdulillah barangnya udh nyampe kk.bahannya tipis.tp lumayan harga segitu,5,0,alhamdulillah barangnya udh nyampe kk.bahannya tipis.tp lumayan harga segitu,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
858,"enak di pakai ,sesuai murah tidakk murahan dapet bonus lgi",5,0,"enak di pakai ,sesuai murah tidakk murahan dapet bonus lgi",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
859,katanya bagus bahannya tebal ko tipis jahitannya jg pada mengkerut,3,0,katanya bagus bahannya tebal ko tipis jahitannya jg pada mengkerut,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
860,warna: ok bahan: ok bentuk dan ukuran: ok,5,0,warna: ok bahan: ok bentuk dan ukuran: ok,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
861,alhamdulilah barang nya dah sampe sesuwai pesanan,5,0,alhamdulilah barang nya dah sampe sesuwai pesanan,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
862,barangnya sih lumayan cuma ukuran xxxl ko kecil yahh kayanya g muat untuk anak saya,5,0,barangnya sih lumayan cuma ukuran xxxl ko kecil yahh kayanya g muat untuk anak saya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 15}",0.0
863,"size paling besar masih kekecilan buat saya☝️😅 mungkin kegemukan ya (bb 88kg, tb 175cm, pinggang uk. 38). muat sih, tp pas jongkok muncul celengan dibelakang 🤪😜😁🤣bah...",5,0,"size paling besar masih kekecilan buat saya☝️😅 mungkin kegemukan ya (bb 88kg, tb 175cm, pinggang uk....",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 1, 'gibberish_spam': 0, 'word_count': 26}",0.0
864,"ada harga ada kwalitas,bagus gk kecewa👍",5,0,"ada harga ada kwalitas,bagus gk kecewa👍",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 6}",0.0
865,"barang sesuai, harga terjangkau, penjual amanah mantab",5,0,"barang sesuai, harga terjangkau, penjual amanah mantab",Fake,0.763,3.26,"{'contradiction': 0, 'template_language': 1, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.419
866,"bahan lumayan bagus, cuma sayang yg dateng tidak sesuai iklan..🫢🙏",4,0,"bahan lumayan bagus, cuma sayang yg dateng tidak sesuai iklan..🫢🙏",Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
867,"bahanya lumayan tapi kok gk sesuai di foto ya,ambil ukuran xl kok krng besar",5,0,"bahanya lumayan tapi kok gk sesuai di foto ya,ambil ukuran xl kok krng besar",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
868,"bahan: sesuai dengan harga, semoga awet... bentuk dan ukuran: belum di coba",5,0,"bahan: sesuai dengan harga, semoga awet... bentuk dan ukuran: belum di coba",Fake,0.824,4.48,"{'contradiction': 1, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.492
869,pas cocok buat anak saya bahan lumayan bagus,5,0,pas cocok buat anak saya bahan lumayan bagus,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
870,kesekian kalinya ak order barangnya bagus kurirnya juga ramah sesuai pesanan tokonya amanah🙏anakku bb 70 muat bnget nyaman ukuran xl,5,0,kesekian kalinya ak order barangnya bagus kurirnya juga ramah sesuai pesanan tokonya amanah🙏anakku b...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 20}",0.0
871,"suami suka sama celana ini, katanya dipake malam hari hangat. bisa buat tidur, olah raga, jalan2 santai",5,0,"suami suka sama celana ini, katanya dipake malam hari hangat. bisa buat tidur, olah raga, jalan2 san...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
872,bahan: tipis gak tebal sama sekali 👎 warna: abu abu dan hitam bentuk dan ukuran: ukuran kurang panjang karakteristik: menarik masa gak dapet stiker padahal aku udah kiri...,3,0,bahan: tipis gak tebal sama sekali 👎 warna: abu abu dan hitam bentuk dan ukuran: ukuran kurang panja...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
873,"barang bagus tapi sayg ga sesuai sama yg di lihat,kirain bahan mulus melar,tapi ga papa mungkin sesuai sama harga",3,0,"barang bagus tapi sayg ga sesuai sama yg di lihat,kirain bahan mulus melar,tapi ga papa mungkin sesu...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
874,kolor yg dekat mata kaki terlalu sempit kurang lebar kaki jadi susah masuk,3,0,kolor yg dekat mata kaki terlalu sempit kurang lebar kaki jadi susah masuk,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
875,"material: ternyata tipis bahan nya, dan xl dipake tinggi 168 masih nyantung kaki nya..",3,0,"material: ternyata tipis bahan nya, dan xl dipake tinggi 168 masih nyantung kaki nya..",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
876,bentuk dan ukuran: pass bahan: bagus warna: sesuai orderan karakteristik: baguss,5,0,bentuk dan ukuran: pass bahan: bagus warna: sesuai orderan karakteristik: baguss,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
877,warna uk bentuk dan ukuran: pas dan cocok banget,5,0,warna uk bentuk dan ukuran: pas dan cocok banget,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
878,bahan nya biasa aja tipis banget kirain gak setipis itu gak sesuai iklan bahan nya co,3,0,bahan nya biasa aja tipis banget kirain gak setipis itu gak sesuai iklan bahan nya co,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 16}",0.0
879,"mohon maaf sebelumnya, celananya bahan tipis, jahitannya juga kurang bagus gampang robek dan bolong di tengah selakangan, baru dipakai 3 jam, itupun hanya duduk"" saja...",3,0,"mohon maaf sebelumnya, celananya bahan tipis, jahitannya juga kurang bagus gampang robek dan bolong ...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 25}",0.0
880,"bahannya bagus, puas sebagai konsumen👍👍",5,0,"bahannya bagus, puas sebagai konsumen👍👍",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 5}",0.0
881,pesanan sdh diterima seller amanah bahan cukup bagus terima ksh selkerp,5,0,pesanan sdh diterima seller amanah bahan cukup bagus terima ksh selkerp,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
882,"bahan: difoto kelihatan bagus tapi pas dtg,bahannya gk sesuai.klo ukuran pas",3,0,"bahan: difoto kelihatan bagus tapi pas dtg,bahannya gk sesuai.klo ukuran pas",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
883,"barang bagus sesuai pdsanan trima kasih k, muda2han awet ukuran pas, bentuknya bagus",5,0,"barang bagus sesuai pdsanan trima kasih k, muda2han awet ukuran pas, bentuknya bagus",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
884,kain tebal bagus buat sehari.... suami juga suka nyaman di pakek,5,0,kain tebal bagus buat sehari.... suami juga suka nyaman di pakek,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
885,pengiriman cepat sampai tujuan ukuran pas namun barangnya kurang bagus dan tipis,3,0,pengiriman cepat sampai tujuan ukuran pas namun barangnya kurang bagus dan tipis,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
886,"alhsmdulillah udah datang,bahannya cukup tebal,serat kain rapat,wort it buat harga segitu",5,0,"alhsmdulillah udah datang,bahannya cukup tebal,serat kain rapat,wort it buat harga segitu",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 11}",0.0
887,mantap ...sesuai pesanan kemasan rapi sederhana dan pengiriman jg cpt,5,0,mantap ...sesuai pesanan kemasan rapi sederhana dan pengiriman jg cpt,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
888,barang bagus pengiriman cepat,5,0,barang bagus pengiriman cepat,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
889,"bsrang bagus,sesuai pesanan,pengiriman cepat",5,0,"bsrang bagus,sesuai pesanan,pengiriman cepat",Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 4}",0.0
890,bentuk dan ukuran: ok bahan: ok warna: sesuai karakteristik: pas,5,0,bentuk dan ukuran: ok bahan: ok warna: sesuai karakteristik: pas,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
891,"celanya udah sampai,barang kainya tipis sesuai harga,tak kirain bahanya halus tebal kaya yg lagi live kan,bang kurirnya udah langanan baik sopan 👍😍",3,0,"celanya udah sampai,barang kainya tipis sesuai harga,tak kirain bahanya halus tebal kaya yg lagi liv...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 22}",0.0
892,"baik alhamdulillah ,next beli lagi ,toko amanah",4,0,"baik alhamdulillah ,next beli lagi ,toko amanah",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 7}",0.0
893,bentuk dan ukuran: sesuai ekspektasi warna: menarik bahan: soft,5,0,bentuk dan ukuran: sesuai ekspektasi warna: menarik bahan: soft,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
894,pesanan tiba dgn kondisi baik. pesan hitam dan abu² yg datang biru dan abu² tapi kualitas sama...its ok. terima kasih seller,5,0,pesanan tiba dgn kondisi baik. pesan hitam dan abu² yg datang biru dan abu² tapi kualitas sama...its...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 21}",0.0
895,bahan tipis,4,0,bahan tipis,Real,0.9,1.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 2}",0.0
896,bahannya tipis banget twrus kantongnya bagian dalam dari kain sisa2 sesuai harga lah....,3,0,bahannya tipis banget twrus kantongnya bagian dalam dari kain sisa2 sesuai harga lah....,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 13}",0.0
897,barang udah datang tapi di aku ngepres bgt.... padahal untuk bb 80-90 sedang bbku hanya 75....tapi lainnya bagus tebal,5,0,barang udah datang tapi di aku ngepres bgt.... padahal untuk bb 80-90 sedang bbku hanya 75....tapi l...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
898,bentuk dan ukuran: lumayan bahan: lumayan warna: sesuai,4,0,bentuk dan ukuran: lumayan bahan: lumayan warna: sesuai,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
899,bentuk lumayan bagus. bahan sederhana berkuakitas sesuai dengan harga.,5,0,bentuk lumayan bagus. bahan sederhana berkuakitas sesuai dengan harga.,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
900,bahan: lembut warna: soft bentuk dan ukuran: pas,5,0,bahan: lembut warna: soft bentuk dan ukuran: pas,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
901,bentuk dan ukuran: pas bahan: lunayan warna: sesuai pesanan karakteristik: ccok buat celana santai,5,0,bentuk dan ukuran: pas bahan: lunayan warna: sesuai pesanan karakteristik: ccok buat celana santai,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
902,pas ukurannya dan warnanya kiriman cepat kurir ramah,5,0,pas ukurannya dan warnanya kiriman cepat kurir ramah,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 8}",0.0
903,paket sudah datang sesuai jadwal dan gambar dan bahan lumayan sesuai harga juga kurir ramah sudah langganan,5,0,paket sudah datang sesuai jadwal dan gambar dan bahan lumayan sesuai harga juga kurir ramah sudah la...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 17}",0.0
904,"bagus celana y, mau co ukuran anak umur 12 tahun ada ga",5,0,"bagus celana y, mau co ukuran anak umur 12 tahun ada ga",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
905,pas ukuran nya nyaman di pakai nya trimakasih buat semua,5,0,pas ukuran nya nyaman di pakai nya trimakasih buat semua,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 10}",0.0
906,"untuk kualitas bahannya agak tipis dan ukurannya juga tidak sesuai bbyang d cantumin di deskripsi,sedikit aga kecewa sih,itu kayanya buat ukuran tanggung,karena kalo buat...",3,0,"untuk kualitas bahannya agak tipis dan ukurannya juga tidak sesuai bbyang d cantumin di deskripsi,se...",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 24}",0.0
907,wow barang bagus alhamdulillah dgn harga segitu asli murah banget . terima kasih ²..,5,0,wow barang bagus alhamdulillah dgn harga segitu asli murah banget . terima kasih ²..,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
908,terimakasih paket nya udah nyampe dengan baik tapi kok kayak kecil ya,4,0,terimakasih paket nya udah nyampe dengan baik tapi kok kayak kecil ya,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 12}",0.0
909,lmyn bgs kok dgn harga segitu.. cm syng nya kurang pnjg di aku jd agak gantung klo dipake.. overall yg lain oke sih dpt 2 dgn harga segitu,5,0,lmyn bgs kok dgn harga segitu.. cm syng nya kurang pnjg di aku jd agak gantung klo dipake.. overall ...,Real,0.8,2.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 28}",0.0
910,bahan tipis ukuran gede tpi pas datang kecil...lebih ke sesuai sih sama harga..tpi jadi g akan mau beli lagi,3,0,bahan tipis ukuran gede tpi pas datang kecil...lebih ke sesuai sih sama harga..tpi jadi g akan mau b...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 19}",0.0
911,"celananya lumayan, cuma bahannya agak tipis dan tidak ada kantung dibelakang sbgmn dlm iklannya",3,0,"celananya lumayan, cuma bahannya agak tipis dan tidak ada kantung dibelakang sbgmn dlm iklannya",Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 14}",0.0
912,bentuk dan ukuran: sesuai bagus dan yaman di pakai,5,0,bentuk dan ukuran: sesuai bagus dan yaman di pakai,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 9}",0.0
913,baru bisa beri ulasan barang sudah mendarat 3hr lalu barang bagus bahan juga kurir ramah dan ada sedikit gak cocok di contoh nya ada sablonya tp datang polosan tp ga papa,3,0,baru bisa beri ulasan barang sudah mendarat 3hr lalu barang bagus bahan juga kurir ramah dan ada sed...,Real,1.0,0.0,"{'contradiction': 0, 'template_language': 0, 'excessive_emotion': 0, 'gibberish_spam': 0, 'word_count': 31}",0.0
