ulasan_cleaned,Rating,Membantu
"trimakasih, barang sudah sampai dengan keadaan baik-baik saja🙏",4,0
"kok bas nya ngk ada, mna pelan banget, ngak sesuai.",1,0
barang baguuss sesuai .sangat realpic sekali..mantaaap,5,0
"kurang memuaskan saya gak pas sama yang di pesen pesen nya 13, 6wat yang datang 10wat nyesel banget gak lagi lagi beli di toko ini.",1,0
baik ² aja sih tp saya pikir ngebass,4,0
"barang palsu, barang rosok dikirim",1,0
mantap recommended banget sih ini,5,0
ada yang tau harus di cass berapa jam dulu sebelum di pakek,3,0
"meskipun barang selamat sampai tujuan biar pun tidak sesuai makasi sudah mngecewa kn costumer nya,, kakak celr baik kurir nya ramah😇",1,0
sangat bagus suaranya,5,0
baru kali ini aku pesan barang di tik tok packingannya luar biasa bagus,5,0
"pesenya warna hitam, dusnya warna hitam yg dtng wrna putih pdhl pngen yg hitam",5,0
baguss sekali .. suara ngebas,5,0
bagus..,5,0
barang nya bagsu kali sesuai dengan pesanan makasih bang kak,5,0
oky mantap,5,0
namun bass-nya kurang jelas,5,0
bos tombol ga jalan g nyalah ni,1,0
di pesan 13 w yang datang 10 w tidak amanah,1,0
mantap suaranya,5,0
"halo kak barangnya sudah sampai, sesuai pesanan dan bgus terimakasih.",5,0
kecil kecil cabe rawit,5,0
barang ok bagus....kulir ramah..gooodt,5,0
bgus barang nya sempurna terimksih,5,0
barang sesuai dengan ekspektasi,5,0
remomendasi banget,5,0
kabel usb nya penyok,4,1
"paketnya udah datang, 3 hari sampai , keren bagus mantap, jaya terus tokonya",5,0
kak maaf ini sepekernya. rusak sebelah,1,0
"performa: bagus,cuman sember sedikit kualitas pengerjaan: baguss kejernihan lensa: baguss cakep dan untuk harga cocok",5,0
performa: mantap suaranya jernih bagus ga salah pilih speker.kecil kecil cabe rawit ini mah,5,0
lumayan bagus juga baterai juga gak gampang habis dan suara nya juga jernih dan kuat gak kalah sama suara speaker besar,4,0
"agak lecet di bodinya wakru pengiriman seperti tertusuk benda tajam seperti pisau entah dari expedisi atau sananya, overall yg penting berfungsi dengan baik",4,0
mantul bangett bagus banget suaranya kenceng bangett pokonya the best,5,0
speaker nya relpick dan suara bass nya bagus banget dan kurirnya sangat ramah,5,0
bagus buat kerja dimalam hari good job 👍👍,5,0
kualitas sesuai tapi lampunya nggak ngikut lagunya,5,0
produk ori suara oke bas oke desain kerenn bgt sangat recommended,5,0
spiker sangat bagus jangan ragu beli produk ini toko nya amana sesuai pesanan spikernya suaranya sangat memuaskan kurir nya sangat ramah jangan ragu belanja ditoko ini,5,0
"bagus, berfungsi semuanya,,ngk ada cacatnya",5,0
bagus suara juga jernih bagus sesuai pesanan,5,0
"barang nya bagus,oke aja dengan harga yang terjangkau..untuk pengemasan paketnya juga baik,gak bakal nyesel buat beli. recommend buat dibeli",5,0
mantap sesuai,5,0
"mantap bass kenceng, cuman batre nya ga gede",5,0
"paket sudah mendarat,,kualitas oke,suara oke dan barang sesuai gambar,,bagus banget sy suka,terima kasih",5,0
puas banget dengan kualitas nya.. packing nya pun rapi banget ... recommended banget buat kalian yang cari speaker bluetooth,5,0
"paket sudah diterima,tp begitu di on kok nggak mau nyala. apa mungkin mau dicas dulu",4,0
"sudah ditrima dlm keadaan normal semua, suara ok bagus smua kejernihan lensa: bagus kualitas pengerjaan: bagus performa: bagus",5,0
pesenan telah tiba kualitasnya bagus suaranya jos bass ya mantul,5,0
"barang sampe dengan selamat, suara mandep ngebass produk sesuai rekomend dah, pengiriman jga cepat soalnya saya sndiri kurirnya:v",5,0
"seller fast respon , pengiriman cepat , packing rapih , kualitas speaker joss",5,0
alhamdulillah barang tiba dan tidak mengecewakan speaker mininya jernih dan mantap . hanya saja carjer terlalu pendek susah di manfaatkan . terima kasih atas spekernya m...,5,0
"barang bagus kak full bass kecil"" cabe rawit",5,0
produk sesuai ekspetasi... suaranya bagus dan jernih,5,0
"kok gak sesuwai pesanan ya pesanan saya yg 13,6w kok yg sampe 10w",1,0
"kumayan bagus la dari produk yg sblum nya saya beli baru juga umur 2 minggu son nya ud.putus kontak mati sendiri.ya gitu la naman no produksi abal""aq si gmrasa rugi j...",5,0
"barang bagus sesuai pesanan doble speaker enak didengar untuk semua lagu ,,,seller baik",5,0
seharus nya. dual 13.6 w speaker sama batray 1800 mh. tidak sesuai looo,2,0
kejernihan lensa: biasa aja kualitas pengerjaan: bagus performa: suaranya kecil gk bisa lebih besar,4,0
oky bahan nya bagus banget suara nya juga enak denger nya,5,0
kejernihan lensa: jernih merdu mntul,5,0
"speaker nya full bass banget, barang nya sesuai dgn yg qu pesan, menggelegar di telinga sampe kawan mau beli juga!...",5,0
"suara mantap ,model bagus ,cepat pengiriman",5,0
bagus..suara mantap..cuma batre tahan skitar 2 jam....tp ttp bintang 5..,5,0
"kualitas pengerjaan: barang bagus, pengiriman cepat, suara nya mantapp walaupun harga murah kualitas tetrp oke 🥰😍😍😍😍",5,0
"barangnya bagus, cuman kualitas bass nya kurang",4,0
"kwalitas produk sangat bagus,pelayanan oke",5,0
mantappp pengiriman cepat dan aman,5,0
terimakasih barang sesuai pesanan dan lancar serta berfungsi dengan baik.,5,0
kualitas pengerjaan: sangat baik suaranya ngebas,5,0
produk nya sangat bagus sekali suara bas nya juga ok,5,0
barang sesuai pesanan suaranya juga enak didengar terima kasih,5,0
suara nya aja kurang kencang walaupun volume udh full,4,0
"sip lah mantep cuman minus sedikit, minusnya terlalu enak sampe di pinjem abang gue mulu akhirnya gue beli lagi 😒",5,0
salon nya mantul bgt suara nya menggelegar anak q lgsg suka bner2 horeg tp sayang casan nya bagian lubang nya penyok jd tidak bisa di pake tp gpp di rumah bnyak casan,5,0
luar biasa kecil tapi suaranya mantep betul.. enak pake rebahan di sawah🥰🥰🥰👍👍👍,5,0
kereeeenn.... suaranya bagus ... packing nya rapih pokoknya bakalan nyesel beli speaker ini,5,0
bagus sih cuma suara ny kecil batre nya mudah habis juga gk sesuai dgn kapasitas,5,0
model baguss suaran amann maksihh,5,0
"vidio unboxingnya ada tapi syaratnya bikin ribet jdi udahlah begini aja, kualitas body tema neon rgb bagus, suara nggak sejernih karna ini sesuai harga tapi untuk bass ud...",5,0
bagus. cuman lampunya tidak bisa di matiin.,4,0
"mantul..... barang aman, tapi masih dicas blm dicoba, dan lampu nyala 👍👍👍👍👍👍",5,0
terbaik 🔥 bass adem gak cempreng tidak diragukan lagi,5,0
"alhmdllh udh dtg , pakingx bgs dan rapi, brang bgs suarax keras anak sy suka skli, kurir baik dan sopan",5,0
mantap sesuai dengan deskripsi nya.. suaranya mantul dan bass menggelegarrrrr,5,0
di pake 1 lgu langsung mati ga masuk cesan,4,0
bagus sesuai gambar....suara nya juga lumayan keras,4,0
"sangat"" bagus suara nya mantap dan sangat keras",5,0
"brang sudah sampai dengan selamat ,dan sesuai pesana",5,0
kereeen suaranya ky dangdutan,5,0
kualitas pengerjaan: sangat elegan cocok untuk di bawa bawa,5,0
"paket bagus, kualitas pengiriman dan packing keren.. fast respon dan pengiriman cepat.. the best pokoknya",5,0
barang dah sampai terima kasih,5,0
suka suka. barang berfungsi dengan baik. maaf gk sempet unboxing langsung di buka anak ku gk sabaran,5,0
barang nya cepat sampai tapi aga lecet barang nya sampai,4,0
badassssssssssssss pokonya packingnya aman suara bass okeee. kecil kecil cabe rawit lumayan buat nyetel lagu 𝙟𝙖𝙗𝙡𝙖𝙮 josssss,5,0
bagus dan aman pengemasannya paketnya makasih😍😘🥰,5,0
mantab suaranya bagus pokoknya nggak nyesal blnja disini,5,0
"sesuai bass nya cuma kurang cakep,,, tp ok lah",5,0
barang sudah nyampai semoga aman.dan kurirnya ramah,5,0
performa: jernih kualitas pengerjaan: cacat dibagian bass,3,0
"alhamdulillah barangnya bagus nyala ,pengiriman cepat ,terimakasi sehat banyak rezeki ,barokah untuk semua. 🤲🏼",5,0
bagusss bngettt... suara jernih.. top pokoknya,5,0
"bagus , barang sesuai dengan harga , pengiriman cepat ,mantap semoga awet.",5,0
barang datang bagus tidak mengecewa jan,5,0
bagus nya tpi kekecilan ngx sesuai foto nya ke brang nya itu aj salah nya,5,0
alhamdulilah paketan udah sampai pengemasan rapi bangett....,5,0
kualitas dan fforma speaker nyaa tidak diragukan,5,0
"barang bagus, mulus, tdk ada yg rusak, packingnya jga mantap. josss",5,0
belum dicoba packing nya josjis beda dari yang lain bublewarp nya,4,0
suara jernih ngebas pulang pokoke mantapppp lah jos gandos,5,0
"good, packing sempurna terbaik pelayanan dan kualitas barangnya.",5,0
kejernihan lensa: bagus kualitas pengerjaan: cepat performa: baik,5,0
bagus sesuai di gambar ini recommend sih batrenya juga awet 1800mah tidak clickbait guys mantap pokoknya *10,5,0
paket yang diterima lengkap dan berfungsi dengan baik.,5,0
kejernihan lensa: bagus kualitas pengerjaan: rapi performa: bagus,5,0
sesuai pesanan bagus tapi sayang y 2 hari aku pakai eeeeh malah gk aktif/mati total tombol on off ya,3,0
sangat bagus. suara jernih,5,0
keren mantap dan puas,5,0
"nice barang sampai dengan aman,, packing nya sefty kualitas barang bagus gk rugi lh pokonya",5,0
pengiriman cepat..pengepakan barang rapi aman smpe tempat barangnya bagus puas bangttt belanja di sini,5,0
barang bagus sesuai gambar dan untuk suaranya mantul 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,0
"spiker nya sangat mantap dan mulus banget, intinya keren mantap😍",5,0
bagus ga ngecewain puas banget suara joss,5,0
"mantap suaranya kak,gak sia sia aku pesen ditoko ini",5,0
kerenn banget bassnyaa,5,0
kejernihan lensa: bagus😍 kualitas pengerjaan: lancar dan rekomented performa: amat sangat bagus😍😍😍,5,0
paket ya cepet sampe kualitas bagus harga murah pokonya engk kecewa beli sepeker ini,5,0
"barang bagus ,tpi caro tukang kirim paket ny tdak bgus,klau yg ngirim barang ade dri j n t aku tdak mau lgi mesan barang ,,tolong cari yg beraklak dikit kryawan tu bpak...",5,0
"mantap, pwngiriman cepat ngk nyampe 2 hari. suara juga okeyy.",5,0
paket mendarat dengan selamat dan sya sudah cobak barang berpungsi dengan normal,5,0
barangnya bagus sih... udah itu aja🤭,4,0
barangnya sih oky minusnya di batre aj cepet habis dan paling”mines adalah di pengirimannya terterannya tgl berapa dikirimnya kapan,3,0
"good product, good service & good courier... recommended...!!!",5,0
barangnya sesuai harapan..bagus banget jirr... terima kasih banyak,5,0
bagus. tidak mengecewakan barang nya . paketan nya bagus pengiriman cepat juga,5,0
"terimakasih speker bluetooth sudah saya terima spekernya bagus, cuman sy pesan 13w yg dateng 10w.. ( boleh bandal bukan bohong)..!",5,0
"mantull👍👍mantap betull pokok nya, sesuai pesanan bagus dan awet baterai nya jossss lah pokoknya",5,0
kejernihan lensa: bening kualitas pengerjaan: cepat,5,0
kualitas pengerjaan: barang dah sampai dgn aman kualitas bagus trimakasih untuk toko dan kurirnya,5,0
mantap sekali suaranya 🥰,5,0
mantap suara nya nge basss...,5,0
barang sesuay kualitas bagus tidak mengecewakan bas lumayan,5,0
"sesuai pesanan dan warnanya,,udah dicoba berpungsi dengan baik mudah2an awet mkasih👍👍👍",5,0
kejernihan lensa: bagus kualitas pengerjaan: rapih,5,0
kualitas pengerjaan: bagus banget sesuai performa: bas nya angkat banget,5,0
barang nya bagus dan sesuai 😉. the best pokonya🤗,5,0
masyallah bagus sekali barangnya. kurirnya jugak ramah banget. gercep pokoknya. bakalan order lagi nih,5,0
sudah kedua kalinya saya pesen mantap tokonya gk sia sia mesen di sini barangnya pas sesuai dengan pesanan dan packingan nya bagus kali 🙏👍👍makasih kak/abang,5,0
kualitas pengerjaan: bagus kejernihan lensa: memuas kan,5,0
bagus sesuai cuma kurir yng pertama kurang suka pngrimn gagal terus ini baru sampe sma kurir yng ke 2,5,0
udh ditrima pketya suara bgus ngebass pokoknya bgus deh nanti order buat yg ke dua kli,5,0
barang sesuai sih tapi ada yang copot di dalam sound,3,0
pekingan bagus barang normal,5,0
"barang sesuai dengan pesanan, pengiriman cepat dan kurirnya ramah",5,0
tidak bisa nyala,1,0
barangnya bagus kurir ramah dan packing rapih,5,0
"kirain yang datang 13,6 w ternyata 10 w , padahal di gambar nya 13,6 wt.. barang nya bagus sii",4,0
terbaikk pengiriman cepat gk bikin kecewa,5,0
alhamdulillah barang nya udah nyampe pengemasan nyajuga rapih dan pengiriman nya juga cepet dan abangkurirnya juga ramah maksih tiktoksop,5,0
"sangat puas, barang sangat berkualitas, terimakasih...",5,0
"kualitas pengerjaan: sangan bagus banget , dengan harga segitu sih",5,0
bagus sangat puas pengiriman cepat barang aman,5,0
"barang sangat bagus ,anak saya sangat sangat senang makasih kak",5,0
mantap brang sesuai penasan..pengirimannya cpt ..terima kasih,5,0
bagus sesuai gambar cuma salah diwarna aja pesen putih yg dateng hitam🤔 blum dicoba masih dicas,4,0
kualitas baguss,5,0
barang mantap pengiriman cepat good joblah,5,0
barangnya bagus sesuai sma yg ad di videonya,5,0
barang sesuai bosque maaf gak da foto soalnya untuk didaerah,5,0
suaranya josjiss🤩,5,0
biarkan bintang yang berbicara👍👍,5,0
joosss bass nnya rumah tetanggga sampe robohh,5,0
mantap minn,5,0
alhamdulillah barang bagus dan sesuai dengan yg digambar,4,0
kadang error .. kadang lama mau hidup,4,0
salonnya bagus dan sesuai makasih seller tik tok,5,0
sayang nya kendor semua,5,0
"keren,packing rapi, aman , performa: luar biasa",5,0
"performa: mantap, bassnya merdu kali lah pokoknya",5,0
suara tidak seperti d vidio.suara asli jembret,2,0
terima kasih barang sudah sampai aman karena packing yang bagus..sesuai dengan ordernya,5,0
dari tampilan nya bagus cuma nggak bisa nyala jadi sia sia beli ga bisa buat dengerin musik. mau di retur juga udah terlanjur di unboxing. lain kali tolong di pastikan ba...,1,0
pakingnya.. mantap barang sesuai trima ksh kk,5,0
harga terjangkau suara bass oke,5,0
paketnya cepat nyampai cuma 3 hari ke makassar. pekinganya sangat aman wajib di contoh. dan terimakasih untuk kurirnya yg ramah dan sopan,5,0
suaranya pecah tombol off sma on nya juga rusak,1,0
"batrai gua cepat bnget abis dari 90persen cuma sejam mati lagi, nyesal gua katanya sekian² mah apaan,",1,0
speaker bagus dan keren semoga amanah selalu,5,0
barang sudah sampai trimakasih,3,0
kenapa spiker jadi bahasa inggris dan tidak ada suara ? kualitas pengerjaan: tidak ada suara,1,0
barang nya ok dan sesuai banget mantep poko nya,5,0
mantap jossssss suarane gede banget,5,0
kualitas pengerjaan: cepat keren kejernihan lensa: mantap,5,0
barang original dn bagus,5,0
performa: sangat bagus dan sangat ngebassss,5,0
bas sangat bagus sura oke pokonya mantul deh dan ga nyesel,4,0
"ngecas lama baterai cepat habis ,,masa 1jam dah habis ,,gimana gan ada pertanggung jawaban gak",1,0
barangx bagus udah sesuai phi batrai gak sesuai dengan postingan promosi katax sampek 8 jam penuh diputer 1 jam drobb wez batre lemah pengisian cepet penuh,2,0
bagus speakernya cocok seperti pesanan. suaranya bagus.,2,0
lumayan suara basnya masih kurang,5,0
barang datang sesuai gambar😍,5,0
barang sesuai pesanan makasih kk saya suka,5,0
"kemasan packing bagus, suara enak",5,0
masya allah bgssss sekali kak😍😍😍😍,5,0
terbaik🤩🤩,5,0
bagus suara nya besar bas nya kuat,5,0
alhamdulilah barang sudah di pasang bagus👍makasi bos,5,0
tidak hidup kayak gimna ini gabener harusnya di cek dulu sebelum di kirim ini mati kek mana,1,0
sangat mengecewakan brng tdk berfungsi tdk bisa di cas coba di betulan ternyata mesinnya mati baterai mati pertama beli barang bagus udh percaya bgt sma tokonya baru beli...,1,0
mantap kak bagus sesuai gak nyesel beli di toko ini murah berkualitas joss😁🙏,5,0
mantap sesuai di gambar +amanah lgi👍🏻👍🏻👍🏻👍🏻,5,0
"puas dengan barang nya,,, peking nya sangattt rapi dan aman mantull 👍👍👍👍❤️❤️❤️",5,0
"barang bagus sangatttt bagus sxli saya suka suarannya juga begitu nge basbasss apalgi dbwa buat ngecam pasti g akan nyesel, pokokknya 👍👍👍👍👍👍",4,0
maaf sepiker nya tidak bagus basnya gak ada bunyi cumak mik nya aja kami kecewa mahal nya ada barang nya gak bagus kami betul kecewa terimakasih,2,0
"kurang baguss bass nggak ada, datangnya lama",1,0
bass ok treble ok mantap dg harga segini 🔥,5,0
mantap suara nya,4,0
barang bagus toko amanah tidak mengecewakan konsumen 👍👍,4,0
"sukak,barang nya sm kayak yg di promosikan,",3,0
sangat berfungsi,5,0
sangat puas bagus dan suara bagus,5,0
buat dalem ruangan enak bet,5,0
walaupun kecil suaranyaaa jernih baguss,5,0
alhamdulillah barang'nya udang datang puas banget sesuai dengan pesanan.. kurir'nya pun ramah..,5,0
kejernihan lensa: ok suara halus,5,0
bagus banget the best suara nya poll,4,0
bunyi nya gak jernih...gk bisa full volume,1,0
kualitas bas nya sangat bagus,5,0
"bentuknya kerenn, sesuai dengan pesanan🔥",4,0
